3/2	0	4619/100000
10269/40960	1.0321181747205178772748804472558562970790463306216317220482641735121144888146586e-81	88.777286191480528619360491853234231366028724721803395164326100397406684687374715
205379/819200	1.1233752328648332650376237211195836442769729106724540728274253208882415669833535e-81	88.92974635078191859336987893737240405627056113797213290759218842111153536838424
102689/409600	1.2228789309383121060787670739031892558612231341010249461283987063993038482460834e-81	89.082734062481307775875219684780120005710780624370296518922221505282301670948537
205377/819200	1.3313919228988182351873694656528124820440204952029305518836545394104146830933122e-81	89.236252069485186024896234910240217567264681446338795547689214852808170891170965
3209/12800	1.4497479288967297933233845528144065811383881070650837616097543563688298824013118e-81	89.390303133748004953218237025509807957236368126586733835101162969215324943995205
8215/32768	1.5788585977115613149137842736443767689720232285205183667462430628429745197818763e-81	89.544890036437812378430907174003529332013699105392798782143768702985578875197946
102687/409600	1.719722406186640511540614327302755798533330270455974055556801650257508656906403e-81	89.700015578103618143524969535241045392973380663217195487589679625872295102872632
205373/819200	1.8734332560931492544970930328756385088613415709480143076953851155935815174093546e-81	89.85568257884451245917050674338742349058406124310257480543417308071755347089656
51343/204800	2.0411871077889318223678005313537779193537151237713537625352385149539176207520543e-81	90.011893878480558214620572866932966965850463943297455654434103753863741942931898
205371/819200	2.2242955649732559155465990361375575610151577467226015832351412754040878717225247e-81	90.168652336725479004666333516657859391625286414187809230753732511597750457555156
20537/81920	2.4241950368580433656100848274648203170503437739031160162135880158270107467561108e-81	90.325960833361164925296997449969426267718956855203853922615872777725338522663811
205369/819200	2.6424581983325502228703611601155353501680098133032872784872063084391496785346774e-81	90.483822268414018500772682976333800156288423587474219807579080794426757617818483
25671/102400	2.8808093420508669993732781642248953001914836135625791614524600986614395549199034e-81	90.642239562333163419786082796759350410326067973685279479790334312944358965721267
205367/819200	3.1411373437064716596208438322389816806110492142156063125784764053782840407370539e-81	90.801215656170539078355998862782521330114873940067985666636017432978162919156241
102683/409600	3.425512694119971373368024381491963032541300702460771986372477379785727397839711e-81	90.960753511762904252150844587197601605647263680432371742372906679246571759402835
41073/163840	3.7362054841794643322173215215297293149669876542379274992941268472789130903366265e-81	91.120856111915773551173105152325867450265896282777289834366094343413742902891738
51341/204800	4.0757039694742432303213233290688889327758716104148187226539061527702915461910303e-81	91.281526460589310645238313906240811131341777854943141453690801443631470059327054
205363/819200	4.4467371625047437240860233656839970678359633682030505327647304997929464883837509e-81	91.442767583086202589547943803482269667501225018443826022541865794713305401717921
102681/409600	4.852298546988386075715724724558655655045240023650463261665714636933634733379206e-81	91.604582526241539925980159451155782401987027649818918573684280257279932847109044
205361/819200	5.2956706255691152613670922158768582412939785321623778348607520174497182892258918e-81	91.766974358614727587602930694730980191688607930994277467745596208244889476511405
2567/10240	5.7804568172991772393419649734726641587439049627267893766113611811370323746757196e-81	91.929946170683451991449787262628778072821379792275178431302958988461344118725524
205359/819200	6.3106085327317601924370863430993917027158237044075441559154703502046057011913307e-81	92.093501075039730067890662568566839947523154735441877211173045794718871771189492
102679/409600	6.8904645055845851498155402932203040364462008788906784034447309619902146993387053e-81	92.257642206588066344081994456639572374003716134643686556674323465735886797053009
205357/819200	7.5247864740529505562403462049706077927540533972222396940846289226702794974351962e-81	92.422372722745744574096719870302517285631346439674043829916165246306414726473525
51339/204800	8.2188023918200649694863112662645344257129511246639303064249269966108841621942502e-81	92.58769580364528078952329880026085372451100076778313350995712569179306697387659
41071/163840	8.9782523920410604595876124539764294971738751324024424315275343102920883355612527e-81	92.75361465233906503169283634885636712870805565523031170942587790396242268321092
102677/409600	9.8094402405854563008946398770936691239954331091371641441046483641098147095707631e-81	92.920132495006219420356318590967437969304292885672382900523295846437189235233066
205353/819200	1.0719291342758446349426396746644793175979875237943606932380668795064542542017068e-80	93.087252581161700613703735823624935340852042838740267390370877858668062637899424
25669/102400	1.1715412628197130059258648265721416510998534019070344277727958866160003443512975e-80	93.254978183867675121209501196433957722880590507979961372680474656534719897119799
205351/819200	1.280616262047946191609782989139650187963293426318727689883306406583798625387153e-80	93.423312599947196344022466115865504126360944200373490412565857439626731960970841
4107/16384	1.4000728246856513206690958489000396400563750047787376441700554572318453682660247e-80	93.592259150200212637614736382199513024414873256906383713616308120183873022314801
205349/819200	1.5309206257787170604393274408784620087031201100536157116207313401942362167747743e-80	93.761821179621936118284574314203591021207145347972335483941074645805301852760641
51337/204800	1.6742696410399413822714077405780278184177245590423539739582713980498235705754901e-80	93.932002057623602369000574091158590223932262651099849521869082404667482760073823
205347/819200	1.8313404468209296280332387343543302270307134347793560588094924405756477321355041e-80	94.102805178255651641105188762750641844379756630196203331407929587552541282909796
102673/409600	2.0034752887530727923881898816872933792100085086480785034168837212404732467379359e-80	94.274233960433362596696318563437511682498142128012944721859536388966892199435963
41069/163840	2.1921505056394754283722342215532305058155191253637355056314155071343942901782321e-80	94.446291848164970092209431043296950459726788566293542231404699893735046414590694
6417/25600	2.3989901864466744499756110780365214927472642855721070055028518627423997771235494e-80	94.618982310782298966965661034894295481801233383113536326287558115758893393196301
205343/819200	2.6257811187714685119270606900183132549761698541439880453840579799571868840935501e-80	94.792308843173946271372376383913449509821405593700976058271036229381613467876545
102671/409600	2.8744912510789824255611424763996901531962134269085291515233252075331705084615e-80	94.966274966021044848203455311188324017297547873004260437815694875792933472153218
205341/819200	3.1472844153719965897328549256557676240945549708147412475745116343952452380881969e-80	95.140884226035641667091545242239724398207852141417266580753637047178271110919301
10267/40960	3.4465427674966388878743181801852895554304065247408142726814965860632015526310998e-80	95.316140196201724807181347308365009890689840063006120129036778648270255117939702
205339/819200	3.7747104716288861715406613831491139991846811407822787432770336531907550276838231e-80	95.492046476018933485971991787580941935573788505585399538960024463870205456277059
102669/409600	4.1349831411227532447726693715047222791192438319121899912124376021632725622629471e-80	95.668606691748986043871410872951427007395758754212476408202483556696087330656756
205337/819200	5.2223433388520800468286071224135398393275534132897941124977970831471812089328257e-80	95.845824496664861314052995511698313570103408648295667286167581680544223576634906
